u,v,color
0,1,2,0
0,2,0,2
0,3,0,2
0,4,2,0
0,5,0,2
0,6,0,2
0,7,2,0
0,8,0,2
0,9,2,0
0,10,2,0
0,11,2,0
0,12,2,0
0,13,2,0
0,14,0,2
0,15,2,0
0,16,0,2
0,17,0,2
0,18,0,2
0,19,2,0
0,20,2,0
0,21,2,0
0,22,0,2
0,23,0,2
0,24,0
0,25,0,2
0,26,0,2
0,27,2,0
0,28,2,0
0,29,0,2
0,30,0,2
0,31,2,0
0,32,2,0
0,33,2,0
0,34,2,0
0,35,0,2
0,36,2,0
0,37,0,2
0,38,0,2
1021,33,0
1021,35,0
1021,206,0
1021,36,0
1021,37,0
1021,616,0
1021,38,0
1038,31,0
1038,32,0
1038,33,0
1038,35,0
1038,206,0
1038,36,0
1038,37,0
1038,616,0
1038,38,0
31,32,1,0,2
31,33,2,0,1
31,35,2,0,1
31,206,0
31,36,2,0,1
31,37,1,2,0
31,616,0
31,38,1,2,0
32,33,1,2,0
32,35,0,2,1
32,206,0
32,36,1,0,2
32,37,0,1,2
32,616,0
32,38,0,2,1
33,35,1,2,0
33,206,2,0,1
33,36,0,1,2
33,37,2,0,1
33,616,0
33,38,0,2,1
35,206,2,1,0
35,36,0,2,1
35,37,0,1,2
35,616,0
35,38,1,2,0
206,36,0
206,37,0
206,616,0
206,38,0
36,37,1,0,2
36,616,0
36,38,0,2,1
37,616,0
37,38,1,2,0
616,38,0
